case_id,conversation_id,customer_problem,conversation,amazon_responses,resolution,intent,resolution_quality,turn_count
C015022,1480110,"@AmazonHelp To ignore the email and there nothing you guys can do
[USER_ID]  just went through some very Shakey CS about the price of that chair. not happy receiving incorrect prices [URL]","AmazonHelp: [USER_ID] Very sorry to hear this. What were you advised when you reached out to us ? ^CR
Customer: @AmazonHelp To ignore the email and there nothing you guys can do
AmazonHelp: [USER_ID] Very sorry once again. Please let us know if you have any questions we might be able to answer. ^CR
Customer: [USER_ID]  just went through some very Shakey CS about the price of that chair. not happy receiving incorrect prices [URL]","[USER_ID] Very sorry to hear this. What were you advised when you reached out to us ? ^CR
[USER_ID] Very sorry once again. Please let us know if you have any questions we might be able to answer. ^CR",Acknowledged the issue and apologized.,wrong_item,medium,4
C003885,1134074,"@AmazonHelp yeah I did - the item has just been delivered and it's caused some issues as it's late
[USER_ID] I asked for an item to be delivered by 1pm - it's now nearly 2pm can I get a refund on the delivery fee","AmazonHelp: [USER_ID] Hi John, did you select Express Delivery in the checkout? What info does tracking display: [URL] ^TS
Customer: @AmazonHelp yeah I did - the item has just been delivered and it's caused some issues as it's late
AmazonHelp: [USER_ID] I'm afraid we can't view order details here but get in touch with us and we'll be happy to review: [URL] ^BG
Customer: [USER_ID] I asked for an item to be delivered by 1pm - it's now nearly 2pm can I get a refund on the delivery fee","[USER_ID] Hi John, did you select Express Delivery in the checkout? What info does tracking display: [URL] ^TS
[USER_ID] I'm afraid we can't view order details here but get in touch with us and we'll be happy to review: [URL] ^BG",Provided support link.,general_inquiry,medium,4
C066847,516595,"@AmazonHelp It says delayed end expected December 1-5 which doesn’t help me like AT ALL.
Every. Single. Package. I ordered from [USER_ID] earlier this week has been late. And I need all of them before tomorrow 😡😡😡😡😡😡","AmazonHelp: [USER_ID] I'm sorry for the delays. I know delivery issues can be frustrating and we'd like to help! Without any account or personal details, please confirm what the tracking shows currently here: [URL] ^SG
Customer: @AmazonHelp It says delayed end expected December 1-5 which doesn’t help me like AT ALL.
AmazonHelp: [USER_ID] Please keep us updated on the delivery. We want to ensure it arrives. ^RR
Customer: Every. Single. Package. I ordered from [USER_ID] earlier this week has been late. And I need all of them before tomorrow 😡😡😡😡😡😡","[USER_ID] I'm sorry for the delays. I know delivery issues can be frustrating and we'd like to help! Without any account or personal details, please confirm what the tracking shows currently here: [URL] ^SG
[USER_ID] Please keep us updated on the delivery. We want to ensure it arrives. ^RR",Acknowledged the issue and apologized. Provided support guidance.,late_delivery,strong,4
C057861,2981868,[USER_ID] The Orange ring won’t show up on my echo dot. HELP plzzzzzzzzz,"AmazonHelp: [USER_ID] The orange light means the device is connecting to your Wi-Fi network. Are you having problems with it connecting to Wi-FI?
Customer: [USER_ID] The Orange ring won’t show up on my echo dot. HELP plzzzzzzzzz",[USER_ID] The orange light means the device is connecting to your Wi-Fi network. Are you having problems with it connecting to Wi-FI?,Provided support guidance.,general_inquiry,weak,2
C004580,115818,"@AmazonHelp Romance e fantasia 💕
@AmazonHelp Garoto 21, A casa das marés, Paris para um, Sejamos todos feministas, Tartarugas até lá embaixo, Estamos bem, Simon vs a agenda homo sapiens, Joyland, Meu coraçao e outros buracos negros e Por lugares incríveis. 
No aguardo das próximas ofertas da back pra comprar mais alguns 😁
Comprei meus livros na segunda e já chegaram. Como não amar a [USER_ID] 💕","AmazonHelp: [USER_ID] Nossa Amanda! Que monte de livros. 😍😍 E nós conte, qual é seu gênero literário favorito? 📚
Customer: @AmazonHelp Romance e fantasia 💕
Customer: @AmazonHelp Garoto 21, A casa das marés, Paris para um, Sejamos todos feministas, Tartarugas até lá embaixo, Estamos bem, Simon vs a agenda homo sapiens, Joyland, Meu coraçao e outros buracos negros e Por lugares incríveis. 
No aguardo das próximas ofertas da back pra comprar mais alguns 😁
AmazonHelp: [USER_ID] Olá, Amanda! Conte para nós, quais livros você comprou?. ❤️📚❤️  ^NB
Customer: Comprei meus livros na segunda e já chegaram. Como não amar a [USER_ID] 💕","[USER_ID] Nossa Amanda! Que monte de livros. 😍😍 E nós conte, qual é seu gênero literário favorito? 📚
[USER_ID] Olá, Amanda! Conte para nós, quais livros você comprou?. ❤️📚❤️  ^NB",Provided support guidance.,general_inquiry,weak,5
C057891,2983114,"@AmazonHelp Yes but I have [USER_ID] installed &amp; I don't see why it's not available in India. It doesn't make sense. I won't buy new lights just 4 u.
@AmazonHelp [USER_ID] the [USER_ID] Skill is not enabled in India. SERIOUSLY? [URL] just English (US) and DE","AmazonHelp: [USER_ID] We do have certain smart lighting features available, Hardeep. For more info: [URL]. ^HD
Customer: @AmazonHelp Yes but I have [USER_ID] installed &amp; I don't see why it's not available in India. It doesn't make sense. I won't buy new lights just 4 u.
AmazonHelp: [USER_ID] I understand your concern, Hardeep. I'll forward your feedback to the team concerned for review. ^HD
Customer: @AmazonHelp [USER_ID] the [USER_ID] Skill is not enabled in India. SERIOUSLY? [URL] just English (US) and DE","[USER_ID] We do have certain smart lighting features available, Hardeep. For more info: [URL]. ^HD
[USER_ID] I understand your concern, Hardeep. I'll forward your feedback to the team concerned for review. ^HD",Provided support link. Provided support guidance.,product_availability,medium,4
C006391,1221832,"@AmazonHelp [PHONE]-8912369 It's an my product id...
I don't need cheque I need refund my money back in my bank account ....","AmazonHelp: [USER_ID] Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. (2/2)^GD
Customer: @AmazonHelp [PHONE]-8912369 It's an my product id...
I don't need cheque I need refund my money back in my bank account ....
AmazonHelp: [USER_ID] We certainly don't want you to experience such a situation. Could you let us know if we missed on something? ^GD
AmazonHelp: [USER_ID] Apologies for the inconvenience. Please drop in the details here : [URL]. We'll look into it. (1/2) ^GD","[USER_ID] Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. (2/2)^GD
[USER_ID] We certainly don't want you to experience such a situation. Could you let us know if we missed on something? ^GD
[USER_ID] Apologies for the inconvenience. Please drop in the details here : [URL]. We'll look into it. (1/2) ^GD",Provided support guidance. Provided support link.,refund_issue,medium,4
C077455,851576,"@AmazonHelp No point. No CCTV = no proof. Been here B4. You sub delivery out so it’s not your fault. Subbie denies all. Disgruntled Prime member.
[USER_ID] second this year amazon delivery followed by van marks on path and grass. Cowboy drivers. No consideration no point complaining. [URL]","AmazonHelp: [USER_ID] So sorry for the terrible delivery experience! Please reach out here:[URL]  so we can investigate further! ^SA
Customer: @AmazonHelp No point. No CCTV = no proof. Been here B4. You sub delivery out so it’s not your fault. Subbie denies all. Disgruntled Prime member.
Customer: [USER_ID] second this year amazon delivery followed by van marks on path and grass. Cowboy drivers. No consideration no point complaining. [URL]",[USER_ID] So sorry for the terrible delivery experience! Please reach out here:[URL]  so we can investigate further! ^SA,Acknowledged the issue and apologized.,general_inquiry,weak,3
C041083,2519268,Second time in the past 6 months an [USER_ID] package has been “delivered” but somehow is nowhere to be found,"AmazonHelp: [USER_ID] I'm sorry that you've not received your shipment! Here are some tips that may help: [URL] ^TR
Customer: Second time in the past 6 months an [USER_ID] package has been “delivered” but somehow is nowhere to be found",[USER_ID] I'm sorry that you've not received your shipment! Here are some tips that may help: [URL] ^TR,Acknowledged the issue and apologized.,general_inquiry,weak,2
C030170,218993,"@AmazonHelp why ??
at this location many companies providing COD except Amazon ..
no idea why u r not providing such that ..
@AmazonHelp why r you not understanding ..
there r not showing any option relating to my issue after choosing any of ordee
@AmazonHelp there are no option showing related to my issue ..
please take it serious ..
@AmazonHelp
why Cash on Delivery facility not available on 306401, on all products, i tried for many time but not available at payment time
@AmazonHelp i don't want to use prepaid method so i m asking for COD,
other companies are providing so i m going With other site like Flipkart, Snapdeal","AmazonHelp: [USER_ID] Further, I'll surely forward this as feedback internally. (2/2)^SQ
Customer: @AmazonHelp why ??
at this location many companies providing COD except Amazon ..
no idea why u r not providing such that ..
AmazonHelp: [USER_ID] Due to carrier constraints, we are not able to provide cash on delivery to a few pin codes. (1/n) ^SV
Customer: @AmazonHelp why r you not understanding ..
there r not showing any option relating to my issue after choosing any of ordee
AmazonHelp: [USER_ID] Please connect with us using any of your previous orders and we'll get this checked. ^HD
Customer: @AmazonHelp there are no option showing related to my issue ..
please take it serious ..
AmazonHelp: [USER_ID] Sorry for the trouble. Kindly report this to our support team here: [URL] and we'll check this. ^HN
Customer: @AmazonHelp
why Cash on Delivery facility not available on 306401, on all products, i tried for many time but not available at payment time
AmazonHelp: [USER_ID] As stated earlier, due to carrier constraints we cannot deliver to some pincodes. (1/2)^SQ
AmazonHelp: [USER_ID] We are working on this, in the meantime, you can use our prepaid methods you see on the payment page. (2/2) ^SV
Customer: @AmazonHelp i don't want to use prepaid method so i m asking for COD,
other companies are providing so i m going With other site like Flipkart, Snapdeal","[USER_ID] Further, I'll surely forward this as feedback internally. (2/2)^SQ
[USER_ID] Due to carrier constraints, we are not able to provide cash on delivery to a few pin codes. (1/n) ^SV
[USER_ID] Please connect with us using any of your previous orders and we'll get this checked. ^HD
[USER_ID] Sorry for the trouble. Kindly report this to our support team here: [URL] and we'll check this. ^HN
[USER_ID] As stated earlier, due to carrier constraints we cannot deliver to some pincodes. (1/2)^SQ
[USER_ID] We are working on this, in the meantime, you can use our prepaid methods you see on the payment page. (2/2) ^SV",Provided support guidance. Acknowledged the issue and apologized.,late_delivery,strong,11
