conversation_id,conversation,customer_problem,amazon_responses,turn_count,customer_turns,first_timestamp,last_timestamp
75988,"AmazonHelp: [USER_ID] Have you had any updates to the tracking of your order?^PJ
Customer: @AmazonHelp It now says 30th-4th December. This isn't good enough. I ordered this tree because it was available on Prime. Can I ask what is the point in paying for a service then not delivering?
AmazonHelp: [USER_ID] Hello, Ashleigh! I'm very sorry to hear about the delay! Delivery dates may be slightly extended than what you're normally used to seeing. More about this can be found here: [URL] Keep us posted on the arrival! ^WB
Customer: @AmazonHelp It's not fair though. Why pay for something then not get the service.
I have cancelled the order and cancelled my membership. I won't be shopping with Amazon again and I will letting my family and friends know who also are prime members!
Customer: @AmazonHelp My Christmas tree was meant to be delivered yesterday?!
AmazonHelp: [USER_ID] We'd like to try to help in any way we can. Will you please tell us more about what's going on? Do you need help with a current order?  ^SC
Customer: Seriously !! What the fuck is the point of [USER_ID] prime !!!","@AmazonHelp It now says 30th-4th December. This isn't good enough. I ordered this tree because it was available on Prime. Can I ask what is the point in paying for a service then not delivering?
@AmazonHelp It's not fair though. Why pay for something then not get the service.
I have cancelled the order and cancelled my membership. I won't be shopping with Amazon again and I will letting my family and friends know who also are prime members!
@AmazonHelp My Christmas tree was meant to be delivered yesterday?!
Seriously !! What the fuck is the point of [USER_ID] prime !!!","[USER_ID] Have you had any updates to the tracking of your order?^PJ
[USER_ID] Hello, Ashleigh! I'm very sorry to hear about the delay! Delivery dates may be slightly extended than what you're normally used to seeing. More about this can be found here: [URL] Keep us posted on the arrival! ^WB
[USER_ID] We'd like to try to help in any way we can. Will you please tell us more about what's going on? Do you need help with a current order?  ^SC",7,4,,
237888,"AmazonHelp: [USER_ID] because we have to do it on our side :) ^AS
Customer: @AmazonHelp
Fair enough.
Customer: @AmazonHelp
I sent an email Though I dont understand why I had to cuz all I want to do is turn off advertisements &amp; promos on my lock screen
AmazonHelp: [USER_ID] Please reach out here so we can look into this for you  [URL] ^KM
Customer: @AmazonHelp [USER_ID] [USER_ID] 
How do I turn lock-screen advertisements off? [URL]","@AmazonHelp
Fair enough.
@AmazonHelp
I sent an email Though I dont understand why I had to cuz all I want to do is turn off advertisements &amp; promos on my lock screen
@AmazonHelp [USER_ID] [USER_ID] 
How do I turn lock-screen advertisements off? [URL]","[USER_ID] because we have to do it on our side :) ^AS
[USER_ID] Please reach out here so we can look into this for you  [URL] ^KM",5,3,,
309192,"AmazonHelp: [USER_ID] I'm sorry the item arrived damaged! Were you able to contact us to discuss available options here: [URL] ^BH
Customer: @AmazonHelp I did and was informed because of amazon’s screw up packaging and damaged item, I’m inconvenienced by having to return for a refund.
Customer: When you order from [USER_ID], the item comes damaged and then they want you to go through the trouble of returning it.","@AmazonHelp I did and was informed because of amazon’s screw up packaging and damaged item, I’m inconvenienced by having to return for a refund.
When you order from [USER_ID], the item comes damaged and then they want you to go through the trouble of returning it.",[USER_ID] I'm sorry the item arrived damaged! Were you able to contact us to discuss available options here: [URL] ^BH,3,2,,
205768,"AmazonHelp: [USER_ID] I'm sorry for the syncing troubles. Have you tried uninstalling and reinstalling the app? ^AC
Customer: @AmazonHelp Just did. My internet is fast. Netflix app is working fine. But not prime video. Why?
AmazonHelp: [USER_ID] We'd like to troubleshoot this with you in real-time. Please contact us here via phone or chat: [URL] ^GG
Customer: @AmazonHelp Great. But I'm not a US Citizen. So calling is a nogo. Couldn't find the chat option though? 🤔
AmazonHelp: [USER_ID] Live Chat is available when using devices with a full web browser, such as a PC, Mac, or notebook/laptop. ^JR
Customer: @AmazonHelp Ah I see. I'll get on my pc later and try it. Guys, yall so helpful. Top lads. Let's just hope my issue is sorted.
AmazonHelp: [USER_ID] Feel free to let us know the outcome of the contact! ^GG
Customer: @AmazonHelp on trial period. Android app video/audio is out of sync. Won't resume if persist.","@AmazonHelp Just did. My internet is fast. Netflix app is working fine. But not prime video. Why?
@AmazonHelp Great. But I'm not a US Citizen. So calling is a nogo. Couldn't find the chat option though? 🤔
@AmazonHelp Ah I see. I'll get on my pc later and try it. Guys, yall so helpful. Top lads. Let's just hope my issue is sorted.
@AmazonHelp on trial period. Android app video/audio is out of sync. Won't resume if persist.","[USER_ID] I'm sorry for the syncing troubles. Have you tried uninstalling and reinstalling the app? ^AC
[USER_ID] We'd like to troubleshoot this with you in real-time. Please contact us here via phone or chat: [URL] ^GG
[USER_ID] Live Chat is available when using devices with a full web browser, such as a PC, Mac, or notebook/laptop. ^JR
[USER_ID] Feel free to let us know the outcome of the contact! ^GG",8,4,,
530729,"AmazonHelp: [USER_ID] Hola, lamentamos los inconvenientes que has tenido. ¿Podrías comentarnos si actualmente tienes un pedido pendiente de ser entregado? ^FZ
Customer: @AmazonHelp llamame y te lo cuento
AmazonHelp: [USER_ID] Mariajo, por estos medios no contamos con acceso a tu cuenta. Sin embargo te recomendamos entrar en contacto con nuestro Equipo de Servicio al cliente por medio del siguiente enlace: [URL] ^FZ
Customer: Y que [USER_ID]  no se quiere enterar!!!!. Que no quiero que me envíes nada con Seur.","@AmazonHelp llamame y te lo cuento
Y que [USER_ID]  no se quiere enterar!!!!. Que no quiero que me envíes nada con Seur.","[USER_ID] Hola, lamentamos los inconvenientes que has tenido. ¿Podrías comentarnos si actualmente tienes un pedido pendiente de ser entregado? ^FZ
[USER_ID] Mariajo, por estos medios no contamos con acceso a tu cuenta. Sin embargo te recomendamos entrar en contacto con nuestro Equipo de Servicio al cliente por medio del siguiente enlace: [URL] ^FZ",4,2,,
1258243,"AmazonHelp: [USER_ID] Please don’t provide your details as we consider them to be personal information. Our Twitter page is public. 3/3 ^SH
Customer: Dear Amazon India,

Here's an account of the amazing service I've received on order# [PHONE]-1447540.

I... [URL]
AmazonHelp: [USER_ID] details here: [URL] and I'll get back to you. 2/3 ^SH
Customer: @AmazonHelp I filled in the details. no response yet.
AmazonHelp: [USER_ID] We have received your details. We are working on it and will get back to you with an update at the earliest. ^HR
AmazonHelp: [USER_ID] I'm sorry your order hasn't been delivered. I'd like to look into the issue and assist you with it. Please provide your 1/3 ^SH","Dear Amazon India,

Here's an account of the amazing service I've received on order# [PHONE]-1447540.

I... [URL]
@AmazonHelp I filled in the details. no response yet.","[USER_ID] Please don’t provide your details as we consider them to be personal information. Our Twitter page is public. 3/3 ^SH
[USER_ID] details here: [URL] and I'll get back to you. 2/3 ^SH
[USER_ID] We have received your details. We are working on it and will get back to you with an update at the earliest. ^HR
[USER_ID] I'm sorry your order hasn't been delivered. I'd like to look into the issue and assist you with it. Please provide your 1/3 ^SH",6,2,,
1482928,"AmazonHelp: [USER_ID] I'm sorry your order was delayed. What is the latest status for the order: [URL]? ^LR
Customer: [USER_ID] @AmazonHelp 2days in a row told order will be delivered after already being late. Need 2night PRIME @2150 [USER_ID] SUCK",[USER_ID] @AmazonHelp 2days in a row told order will be delivered after already being late. Need 2night PRIME @2150 [USER_ID] SUCK,[USER_ID] I'm sorry your order was delayed. What is the latest status for the order: [URL]? ^LR,2,1,,
1726663,"AmazonHelp: [USER_ID] Warranty is provided by the manufacturer. Kindly contact the manufacturer and claim the warranty. ^AK
Customer: @AmazonHelp Due to amazon server issue support told me my warrenty will be available but didn't get anything.
AmazonHelp: [USER_ID] here [URL] so that we can get in touch with you. (2/2) ^VM
AmazonHelp: [USER_ID] Let me work on this right away and check for possible and fastest solution to your query. Please drop your details(1/2) ^VM
Customer: [USER_ID]  support guy promised me about warrenty but still my mobile warranty voided by just one day.
Is this good [USER_ID] ?","@AmazonHelp Due to amazon server issue support told me my warrenty will be available but didn't get anything.
[USER_ID]  support guy promised me about warrenty but still my mobile warranty voided by just one day.
Is this good [USER_ID] ?","[USER_ID] Warranty is provided by the manufacturer. Kindly contact the manufacturer and claim the warranty. ^AK
[USER_ID] here [URL] so that we can get in touch with you. (2/2) ^VM
[USER_ID] Let me work on this right away and check for possible and fastest solution to your query. Please drop your details(1/2) ^VM",5,2,,
976862,"AmazonHelp: [USER_ID] We've so much more in store for you. Stay glued to our website for more exciting offers. ^AK (2/2)
Customer: I like [USER_ID] for  service and product range. But last 2 sale and this sale really not much benefit customer.
AmazonHelp: [USER_ID] Don't rule the sale off already. We're just getting started. ^AK (1/2)",I like [USER_ID] for  service and product range. But last 2 sale and this sale really not much benefit customer.,"[USER_ID] We've so much more in store for you. Stay glued to our website for more exciting offers. ^AK (2/2)
[USER_ID] Don't rule the sale off already. We're just getting started. ^AK (1/2)",3,1,,
710621,"AmazonHelp: [USER_ID] We'd like to look at that refund with you! Please reach out to us by phone here: [URL] ^DD
Customer: @AmazonHelp thanks for sending my refund to a card I added on my account over 3 years ago and was shortly deactivated after...💁🏼💁🏼",@AmazonHelp thanks for sending my refund to a card I added on my account over 3 years ago and was shortly deactivated after...💁🏼💁🏼,[USER_ID] We'd like to look at that refund with you! Please reach out to us by phone here: [URL] ^DD,2,1,,
776123,"AmazonHelp: [USER_ID] 大変ご不便をおかけしております。Amazonが発送する商品でしょうか。
当サイトでも状況を確認のうえ対応させていただきますので、お手数ですが、こちらよりカスタマーサービスにお問い合わせください。[URL] RI
Customer: 10日に届くと言われたAmazonの荷物まだ来てないんやけど…？？？？片方は来たのに一緒に頼んだもう片方どこいったん…",10日に届くと言われたAmazonの荷物まだ来てないんやけど…？？？？片方は来たのに一緒に頼んだもう片方どこいったん…,"[USER_ID] 大変ご不便をおかけしております。Amazonが発送する商品でしょうか。
当サイトでも状況を確認のうえ対応させていただきますので、お手数ですが、こちらよりカスタマーサービスにお問い合わせください。[URL] RI",2,1,,
